TERM,SCHOOL,DEPARTMENT,SUBJ,COURSE,SECTION,CRN,TITLE,TYPE,CREDITS,INSTRUCTOR NAME(S),SECT MAX,SECT ENRL,UG SECT ENRL,UP SECT ENRL,GR SECT ENRL,VS SECT ENRL,VU SECT ENRL,VG SECT ENRL,XLST GROUP,XLST MAX,XLST ENRL,TTL ENRL,TTL SEATS AVAIL,XLST WITH,XLST CRN,XLST LEAD DEPT,HAS_SYLLABUS
fall 2023,School of Natural Sciences,Biosciences,BIOS,211,10,12327,EXPERIMENTAL CELL & MOL BIOSCI,LAB,2,"Catanese, Daniel J.; Johnson, Cassidy B.; Olmos, Jose; Phillips, Dereth R.",4,3,3,0,0,0,0,0,,,,3,1,,,,Y
fall 2023,School of Natural Sciences,Biosciences,BIOS,211,11,12328,EXPERIMENTAL CELL & MOL BIOSCI,LAB,2,"Catanese, Daniel J.; Johnson, Cassidy B.; Olmos, Jose; Phillips, Dereth R.",4,2,2,0,0,0,0,0,,,,2,2,,,,Y
fall 2023,School of Natural Sciences,Biosciences,BIOS,212,2,12330,EXPERIMENTAL NEUROSCIENCE,LAB,2,"Flynn, Jonathan R.; Lefeldt, Nele; Olmos, Jose",15,10,10,0,0,0,0,0,,,,10,5,,,,Y
fall 2023,School of Natural Sciences,Biosciences,BIOS,212,3,12554,EXPERIMENTAL NEUROSCIENCE,LAB,2,"Lefeldt, Nele; Flynn, Jonathan R.; Olmos, Jose",15,14,14,0,0,0,0,0,,,,14,1,,,,Y
fall 2023,School of Natural Sciences,Biosciences,BIOS,212,4,12555,EXPERIMENTAL NEUROSCIENCE,LAB,2,"Flynn, Jonathan R.; Lefeldt, Nele; Olmos, Jose",15,10,10,0,0,0,0,0,,,,10,5,,,,Y
fall 2023,School of Natural Sciences,Biosciences,BIOS,213,1,12331,INTRO LAB ECOL & EVOL,LAB,2,"Solomon, Scott E.",24,24,24,0,0,0,0,0,,,,24,0,,,,Y
fall 2023,School of Natural Sciences,Biosciences,BIOS,280,2,13736,SUSTAINABLE DEVELOPMENT,LEC,3,"Abraham, David B.",10,2,2,0,0,0,0,0,6S,10,9,9,1,BIOS 580 002,13738,Biosciences,N
fall 2023,School of Natural Sciences,Biosciences,BIOS,300,1,12546,PARADIGMS IN BIOCHM & CELL BIO,LEC,3,"Catanese, Daniel J.",75,71,71,0,0,0,0,0,,,,71,4,,,,Y
fall 2023,School of Natural Sciences,Biosciences,BIOS,301,S01,12342,BIOCHEMISTRY I,LEC,3,"Kirienko, Natalia V.; Carson, Daniel D.; McNew, James A.; Shamoo, Yousif",250,121,120,0,0,0,0,1,,,,121,129,,,,Y
fall 2023,School of Natural Sciences,Biosciences,BIOS,311,1,12387,EXPERIMENTAL BIOCHEMISTRY,LAB,2,"Beason-Abmayr, K. Beth",15,16,16,0,0,0,0,0,,,,16,-1,,,,Y
fall 2023,School of Natural Sciences,Biosciences,BIOS,311,2,12388,EXPERIMENTAL BIOCHEMISTRY,LAB,2,"Beason-Abmayr, K. Beth",1,1,1,0,0,0,0,0,,,,1,0,,,,Y
fall 2023,School of Natural Sciences,Biosciences,BIOS,311,3,13347,EXPERIMENTAL BIOCHEMISTRY,LAB,2,"Beason-Abmayr, K. Beth",10,14,14,0,0,0,0,0,,,,14,-4,,,,Y
fall 2023,School of Natural Sciences,Biosciences,BIOS,314,1,15812,ADV EXP MOLECULAR BIOLOGY,LAB,2,"Beason-Abmayr, K. Beth; Kirienko, Natalia V.",12,18,18,0,0,0,0,0,,,,18,-6,,,,Y
fall 2023,School of Natural Sciences,Biosciences,BIOS,315,1,15655,EXPERIMENTAL PHYSIOLOGY,LAB,1,"Lefeldt, Nele",14,14,14,0,0,0,0,0,,,,14,0,,,,N
fall 2023,School of Natural Sciences,Biosciences,BIOS,318,1,12391,MICROBIOLOGY LABORATORY,LAB,2,"Ross, Cana",19,20,20,0,0,0,0,0,,,,20,-1,,,,Y
fall 2023,School of Natural Sciences,Biosciences,BIOS,318,2,12392,MICROBIOLOGY LABORATORY,LAB,2,"Ross, Cana",20,20,20,0,0,0,0,0,,,,20,0,,,,Y
fall 2023,School of Natural Sciences,Biosciences,BIOS,327,1,12393,BIOLOGICAL DIVERSITY,LAB,1,"Solomon, Scott E.",24,9,9,0,0,0,0,0,,,,9,15,,,,Y
fall 2023,School of Natural Sciences,Biosciences,BIOS,329,1,13510,ANIMAL DIVERSITY,LEC,3,"Evans, Kory M.",40,38,38,0,0,0,0,0,5C,50,39,39,11,BIOS 529 001,13511,Biosciences,N
fall 2023,School of Natural Sciences,Biosciences,BIOS,330,1,15261,INSECT BIOLOGY LAB,LAB,1,"Sobral Marcondes, Rafael",24,15,15,0,0,0,0,0,,,,15,9,,,,Y
fall 2023,School of Natural Sciences,Biosciences,BIOS,332,1,12749,ECOLOGY,LEC,3,"Miller, Thomas E.",60,40,40,0,0,0,0,0,2G,60,46,46,14,BIOS 532 001,12756,Biosciences,Y
fall 2023,School of Natural Sciences,Biosciences,BIOS,341,S01,12395,CELL BIOLOGY,LEC,3,"Braam, Janet",240,242,242,0,0,0,0,0,,,,242,-2,,,,Y
fall 2023,School of Natural Sciences,Biosciences,BIOS,344,S02,16107,MOLECULAR BIOLOGY & GENETICS,LEC,3,"Stewart, Charles R.",120,25,25,0,0,0,0,0,,,,25,95,,,,Y
fall 2023,School of Natural Sciences,Biosciences,BIOS,352,1,12397,PHYS CHEM FOR BIOSCIENCES,LEC,3,"Silberg, Jonathan J.; Nikonowicz, Edward P.",70,27,23,0,4,0,0,0,,,,27,43,,,,N
fall 2023,School of Natural Sciences,Biosciences,BIOS,353,1,15656,MOL BASIS: INFECTIOUS DISEASE,LEC,3,"Shamoo, Yousif",40,17,17,0,0,0,0,0,2P,50,26,26,24,BIOS 553 001,15669,Biosciences,Y
fall 2023,School of Natural Sciences,Biosciences,BIOS,372,1,12549,IMMUNOLOGY,LEC,3,"Johnson, Cassidy B.",115,82,82,0,0,0,0,0,4W,120,86,86,34,BIOS 572 001,12550,Biosciences,Y
fall 2023,School of Natural Sciences,Biosciences,BIOS,385,2,13496,CELL & MOL MECH OF THE NEURON,LEC,3,"Ross, Cana",120,66,66,0,0,0,0,0,6A,120,66,66,54,BIOS 585 002,13497,Biosciences,Y
fall 2023,School of Natural Sciences,Biosciences,BIOS,411,1,15707,UNDERGRADUATE RESEARCH SEMINAR,SEM,0,"Beckingham, Kathleen M.",15,9,9,0,0,0,0,0,,,,9,6,,,,Y
fall 2023,School of Natural Sciences,Biosciences,BIOS,417,2,12589,ADV EXPERIMENTAL NEUROSCIENCE,LAB,1,"Flynn, Jonathan R.; Lefeldt, Nele",15,,,,,,,,,,,0,15,,,,Y
fall 2023,School of Natural Sciences,Biosciences,BIOS,423,1,12444,CONSERVATION BIOLOGY,LEC,3,"Dunham, Amy E.",40,18,18,0,0,0,0,0,4Y,40,19,19,21,BIOS 523 001,12445,Biosciences,Y
fall 2023,School of Natural Sciences,Biosciences,BIOS,425,1,13203,PLANT MOLECULAR GENETICS,LEC,3,"Bartel, Bonnie",25,2,2,0,0,0,0,0,2C,50,2,2,48,BIOS 525 001,13204,Biosciences,Y
fall 2023,School of Natural Sciences,Biosciences,BIOS,441,1,15657,MOLECULAR MEMBRANE BIOLOGY,LEC,3,"McNew, James A.",10,2,2,0,0,0,0,0,12,20,4,4,16,"NEUR 441 001, BIOS 555 001","15664, 15665",Biosciences,N
fall 2023,School of Natural Sciences,Biosciences,BIOS,449,1,12447,ADV CELL AND MOLECULAR NEURO,LEC,3,"Lefeldt, Nele",15,7,7,0,0,0,0,0,5T,35,14,14,21,BIOS 549 001,12448,Biosciences,N
fall 2023,School of Natural Sciences,Biosciences,BIOS,470,1,15263,COMPUTATION WITH BIOL DATA,LEC,3,"Warmflash, Aryeh",19,18,18,0,0,0,0,0,0T,19,21,21,-2,BIOS 570 001,15267,Biosciences,N
fall 2023,School of Natural Sciences,Biosciences,BIOS,481,1,15264,MOLECULAR CELLULAR BIOPHYSICS,LEC,3,"Lavery, Laura",20,3,3,0,0,0,0,0,4C,30,7,7,23,BIOS 551 001,15265,Biosciences,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,110,2,13828,FRESHMAN CHEMISTRY SEMINAR,SEM,1,"Matsuda, Seiichi P.",30,12,12,0,0,0,0,0,,,,12,18,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,121,S02,13218,GENERAL CHEMISTRY I,LL,3,"Kincaid, Kristi",150,88,87,0,0,0,0,1,,,,88,62,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,121,S03,13219,GENERAL CHEMISTRY I,LL,3,"Kincaid, Kristi",150,93,93,0,0,0,0,0,,,,93,57,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,123,1,11011,GENERAL CHEMISTRY LAB I,LAB,1,"Kobylianskii, Krista L.",48,47,47,0,0,0,0,0,,,,47,1,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,123,2,13220,GENERAL CHEMISTRY LAB I,LAB,1,"Kabir, S. M. Humayun; Kobylianskii, Krista L.",48,45,45,0,0,0,0,0,,,,45,3,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,123,3,11013,GENERAL CHEMISTRY LAB I,LAB,1,"Kobylianskii, Krista L.",48,45,45,0,0,0,0,0,,,,45,3,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,123,4,13221,GENERAL CHEMISTRY LAB I,LAB,1,"Kabir, S. M. Humayun; Kobylianskii, Krista L.",48,39,39,0,0,0,0,0,,,,39,9,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,123,5,11012,GENERAL CHEMISTRY LAB I,LAB,1,"Kobylianskii, Krista L.",48,48,48,0,0,0,0,0,,,,48,0,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,123,6,13222,GENERAL CHEMISTRY LAB I,LAB,1,"Kabir, S. M. Humayun; Kobylianskii, Krista L.",36,16,16,0,0,0,0,0,,,,16,20,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,123,7,13322,GENERAL CHEMISTRY LAB I,LAB,1,"Kobylianskii, Krista L.",48,47,47,0,0,0,0,0,,,,47,1,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,123,9,13733,GENERAL CHEMISTRY LAB I,LAB,1,"Kabir, S. M. Humayun; Kobylianskii, Krista L.",36,34,33,0,0,0,0,1,,,,34,2,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,201,1,12157,ADV TOPICS IN GEN CHEMISTRY,LEC,3,"Jones, Matthew R.",22,4,4,0,0,0,0,0,,,,4,18,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,205,3,13224,ADV TOPICS IN GEN CHEM LAB,LAB,1,"Kincaid, Kristi",24,4,4,0,0,0,0,0,,,,4,20,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,211,S01,10253,ORGANIC CHEMISTRY I,LEC,3,"Hartgerink, Jeffrey D.",250,208,207,0,0,0,0,1,,,,208,42,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,213,1,10704,ORGANIC CHEM DISCUSSION I,SEM,0,"Gilbertson, Michelle L.; Randolph, Charlotte J.",25,23,23,0,0,0,0,0,,,,23,2,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,213,2,10711,ORGANIC CHEM DISCUSSION I,SEM,0,"Gilbertson, Michelle L.; Randolph, Charlotte J.",25,22,22,0,0,0,0,0,,,,22,3,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,213,3,10705,ORGANIC CHEM DISCUSSION I,SEM,0,"Gilbertson, Michelle L.; Randolph, Charlotte J.",25,19,19,0,0,0,0,0,,,,19,6,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,213,4,10706,ORGANIC CHEM DISCUSSION I,SEM,0,"Gilbertson, Michelle L.",25,26,25,0,0,0,0,1,,,,26,-1,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,213,5,10707,ORGANIC CHEM DISCUSSION I,SEM,0,"Gilbertson, Michelle L.; Swain, Joseph W.",25,22,22,0,0,0,0,0,,,,22,3,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,213,6,10708,ORGANIC CHEM DISCUSSION I,SEM,0,"Gilbertson, Michelle L.",25,19,19,0,0,0,0,0,,,,19,6,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,213,7,10709,ORGANIC CHEM DISCUSSION I,SEM,0,"Gilbertson, Michelle L.; Swain, Joseph W.",25,21,21,0,0,0,0,0,,,,21,4,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,213,8,10710,ORGANIC CHEM DISCUSSION I,SEM,0,"Gilbertson, Michelle L.; Swain, Joseph W.",25,24,24,0,0,0,0,0,,,,24,1,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,213,9,14759,ORGANIC CHEM DISCUSSION I,SEM,0,"Gilbertson, Michelle L.",25,20,20,0,0,0,0,0,,,,20,5,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,213,10,16404,ORGANIC CHEM DISCUSSION I,SEM,0,"Gilbertson, Michelle L.",20,12,12,0,0,0,0,0,,,,12,8,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,215,1,12691,ORGANIC CHEMISTRY LAB,LAB,2,"McNeil, Caroline V.",48,47,47,0,0,0,0,0,,,,47,1,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,215,2,12692,ORGANIC CHEMISTRY LAB,LAB,2,"McNeil, Caroline V.",48,46,46,0,0,0,0,0,,,,46,2,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,219,1,16127,ORGANIC CHEMISTRY I HONORS,LEC,3,"Kurti, Laszlo",30,13,13,0,0,0,0,0,,,,13,17,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,301,1,11654,PHYSICAL CHEMISTRY I,LEC,3,"Hutchinson, John S.",100,45,45,0,0,0,0,0,,,,45,55,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,313,S01,16128,ORGANIC CHEMISTRY II,LEC,3,"Yearty, Kasey L.",150,133,133,0,0,0,0,0,,,,133,17,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,314,1,16129,ORGANIC CHEM DISCUSSION II,SEM,0,"O'Leary, Lesley R.",25,23,23,0,0,0,0,0,,,,23,2,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,314,2,16130,ORGANIC CHEM DISCUSSION II,SEM,0,"O'Leary, Lesley R.",25,23,23,0,0,0,0,0,,,,23,2,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,314,4,16131,ORGANIC CHEM DISCUSSION II,SEM,0,"O'Leary, Lesley R.",25,25,25,0,0,0,0,0,,,,25,0,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,314,5,16132,ORGANIC CHEM DISCUSSION II,SEM,0,"O'Leary, Lesley R.; Moser, Austin",25,21,21,0,0,0,0,0,,,,21,4,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,314,6,16133,ORGANIC CHEM DISCUSSION II,SEM,0,"O'Leary, Lesley R.; Moser, Austin",25,18,18,0,0,0,0,0,,,,18,7,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,314,7,16134,ORGANIC CHEM DISCUSSION II,SEM,0,"O'Leary, Lesley R.; Moser, Austin",25,22,22,0,0,0,0,0,,,,22,3,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,330,1,11151,ANALYTICAL CHEMISTRY,LEC,3,"Gustavsson, Anna-Karin E.",100,29,29,0,0,0,0,0,,,,29,71,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,365,1,15196,ORGANIC CHEMISTRY LAB,LAB,2,"Yearty, Kasey L.",20,16,16,0,0,0,0,0,,,,16,4,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,366,2,15772,INORGANIC CHEMISTRY LAB,LL,2,"Hernandez Sanchez, Raul",26,22,22,0,0,0,0,0,,,,22,4,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,367,1,10669,MATERIALS CHEMISTRY LAB,LAB,2,"Link, Stephan",16,16,16,0,0,0,0,0,,,,16,0,,,,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,401,1,12574,ADVANCED ORGANIC CHEMISTRY,LEC,3,"West, Julian G.",25,7,7,0,0,0,0,0,5E,45,21,21,24,CHEM 501 001,12580,Chemistry,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,415,1,12655,CHEMICAL KINETICS & DYNAMICS,LEC,3,"Wolynes, Peter",20,14,14,0,0,0,0,0,5Z,40,36,36,4,CHEM 515 001,12656,Chemistry,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,430,1,10200,QUANTUM CHEMISTRY,LEC,3,"Scuseria, Gustavo E.; Shee, James",30,2,2,0,0,0,0,0,5M,30,14,14,16,CHEM 530 001,10619,Chemistry,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,452,1,14380,CHEMICAL BIOLOGY,LEC,3,"Xiao, Han",20,15,15,0,0,0,0,0,6B,40,28,28,12,CHEM 552 001,12806,Chemistry,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,462,1,15661,ENZYME MECHANISMS,LEC,3,"Renata, Hans",30,3,3,0,0,0,0,0,2X,50,8,8,42,CHEM 562 001,15674,Chemistry,Y
fall 2023,School of Natural Sciences,Chemistry,CHEM,496,1,14735,ADVANCED INORGANIC CHEMISTRY,LEC,3,"Yruegas, Samantha",30,11,11,0,0,0,0,0,5F,30,24,24,6,CHEM 596 001,14736,Chemistry,Y
fall 2023,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,101,1,15405,THE EARTH,LEC,3,"Gordon, Richard G.",68,63,63,0,0,0,0,0,,,,63,5,,,,Y
fall 2023,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,106,1,16171,INVESTIGATING EARTH'S SURFACE,LL,3,"Diedesch, Timothy",19,12,12,0,0,0,0,0,,,,12,7,,,,Y
fall 2023,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,110,1,13258,"EARTH, ENVIRONMENT, & SOCIETY",LEC,3,"Diedesch, Timothy",65,62,62,0,0,0,0,0,,,,62,3,,,,Y
fall 2023,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,114,1,13386,DISCOVERIES IN EEPS SEMINAR,SEM,1,"Morgan, Julia K.",19,11,11,0,0,0,0,0,,,,11,8,,,,Y
fall 2023,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,115,1,15406,THE PLANETS,LEC,3,"Lenardic, Adrian",65,46,46,0,0,0,0,0,,,,46,19,,,,N
fall 2023,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,321,1,13263,EARTH AND PLANETARY SURFACES,LL,4,"Torres, Mark A.",19,19,19,0,0,0,0,0,,,,19,0,,,,N
fall 2023,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,322,1,13262,EARTH AND PLANETARY MATERIALS,LL,4,"Lee, Cin-Ty A.; Dasgupta, Rajdeep",19,11,11,0,0,0,0,0,,,,11,8,,,,N
fall 2023,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,401,1,13377,SEM: UG HONORS THESIS,SEM,1,"Torres, Mark A.",19,2,2,0,0,0,0,0,,,,2,17,,,,N
fall 2023,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,403,1,13260,SEMINAR: DEPARTMENT  RESEARCH,SEM,1,"Niu, Fenglin",65,,,,,,,,3E,130,13,13,117,EEPS 603 001,13259,Earth/Environmnt/Planetary Sci,N
fall 2023,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,405,1,13278,SEM:CURR RESRCH EARTH SCIENCE,SEM,1,"Niu, Fenglin; Morgan, Julia K.",65,,,,,,,,3L,130,6,6,124,EEPS 605 001,13374,Earth/Environmnt/Planetary Sci,N
fall 2023,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,410,1,13352,OPTICAL MINERALOGY & PETROGRPH,LAB,3,"Costin, Gelu",19,2,2,0,0,0,0,0,2W,38,3,3,35,EEPS 610 001,13355,Earth/Environmnt/Planetary Sci,Y
fall 2023,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,412,1,15407,ADVANCED PETROLOGY,LL,3,"Dasgupta, Rajdeep",19,1,1,0,0,0,0,0,3H,19,6,6,13,EEPS 612 001,15412,Earth/Environmnt/Planetary Sci,N
fall 2023,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,418,1,13354,ISOTOPE GEOCHEMISTRY,LEC,3,"Lee, Cin-Ty A.",19,,,,,,,,3F,38,3,3,35,EEPS 618 001,13357,Earth/Environmnt/Planetary Sci,N
fall 2023,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,430,1,16311,APPLIED STRATIGRAPHIC METHODS,LEC,3,"Ballentine, Dorothy E.; Sneider, John S.",19,,,,,,,,6Y,38,5,5,33,EEPS 630 001,16293,Earth/Environmnt/Planetary Sci,Y
fall 2023,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,438,2,16277,NATURE-BASED CARBON SEQUESTRAT,LEC,3,"Masiello, Caroline A.",18,2,2,0,0,0,0,0,6Q,18,18,18,0,EEPS 638 002,16279,Earth/Environmnt/Planetary Sci,Y
fall 2023,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,445,1,15408,EARTH AND PLANETARY INTERIORS,LEC,3,"Levander, Alan R.; Niu, Fenglin",19,,,,,,,,2O,19,3,3,16,EEPS 645 001,15413,Earth/Environmnt/Planetary Sci,Y
fall 2023,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,448,1,13274,EXPLORATION GEOPHYSICS,LL,4,"Zelt, Colin A.",19,,,,,,,,2Z,38,6,6,32,EEPS 648 001,13362,Earth/Environmnt/Planetary Sci,N
fall 2023,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,459,1,13970,WELL LOGGING AND PETROPHYSICS,LEC,3,"Ballentine, Dorothy E.; Sneider, John S.",19,,,,,,,,1O,19,13,13,6,EEPS 659 001,13971,Earth/Environmnt/Planetary Sci,Y
fall 2023,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,465,1,15409,ROCK DEFORMATION AND RHEOLOGY,LEC,3,"French, Melodie E.",19,6,6,0,0,0,0,0,3N,50,9,9,41,EEPS 665 001,15414,Earth/Environmnt/Planetary Sci,N
fall 2023,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,468,1,15410,VOLCANOES,LEC,3,"Gonnermann, Helge M.",19,,,,,,,,2F,19,3,3,16,EEPS 668 001,15415,Earth/Environmnt/Planetary Sci,N
fall 2023,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,471,1,15411,EARTH SYSTEMS MODELING I,LEC,3,"Lenardic, Adrian",19,3,2,0,0,0,0,1,2M,19,5,5,14,EEPS 671 001,15416,Earth/Environmnt/Planetary Sci,N
fall 2023,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,480,1,15826,ENERGY TRANSITION SEMINAR,SEM,1,"Zelt, Colin A.",65,18,17,0,0,0,0,1,20,65,50,50,15,"EEPS 680 001, CHBE 680 001","16011, 16028",Earth/Environmnt/Planetary Sci,Y
fall 2023,School of Natural Sciences,Kinesiology,HEAL,103,2,10718,NUTRITION,LEC,3,"Anding, Roberta H.",40,39,39,0,0,0,0,0,XH,40,57,57,-17,HEAL 103 003,16103,Kinesiology,N
fall 2023,School of Natural Sciences,Kinesiology,HEAL,119,1,16330,INTRO TO HEALTH & WELLNESS,LEC,3,"Bryant, Loren",20,16,16,0,0,0,0,0,,,,16,4,,,,Y
fall 2023,School of Natural Sciences,Kinesiology,HEAL,132,1,13399,MEDICAL TERMINOLOGY,LEC,3,"Kabiri, Laura S.",50,67,67,0,0,0,0,0,,,,67,-17,,,,Y
fall 2023,School of Natural Sciences,Kinesiology,HEAL,222,1,10107,PRIN PUBLIC&COMMHEALTH,LEC,3,"Diep, Cassandra S.",16,29,29,0,0,0,0,0,,,,29,-13,,,,Y
fall 2023,School of Natural Sciences,Kinesiology,HEAL,380,2,12766,DISPARITIES IN HEALTH IN AMER,LEC,3,"Diep, Cassandra S.",15,24,24,0,0,0,0,0,6E,15,28,28,-13,HEAL 580 002,12769,Kinesiology,Y
fall 2023,School of Natural Sciences,Kinesiology,HEAL,407,2,12767,EPIDEMIOLOGY,LEC,3,"Diep, Cassandra S.",15,26,26,0,0,0,0,0,6G,15,30,30,-15,HEAL 507 002,12768,Kinesiology,Y
fall 2023,School of Natural Sciences,Kinesiology,HEAL,460,1,10109,PLAN/EVAL: HEALTH PROGRAMS,LEC,3,"Hughes, Daniel C.",16,26,26,0,0,0,0,0,,,,26,-10,,,,Y
fall 2023,School of Natural Sciences,Kinesiology,KINE,120,1,16030,FOUNDATIONS OF KINESIOLOGY,LEC,3,"Perkins Ball, Amanda M.",19,24,24,0,0,0,0,0,,,,24,-5,,,,Y
fall 2023,School of Natural Sciences,Kinesiology,KINE,300,1,10111,HUMAN ANATOMY WITH LAB,LL,4,"Schell, Wendy E.",20,25,24,0,0,0,1,0,,,,25,-5,,,,N
fall 2023,School of Natural Sciences,Kinesiology,KINE,301,2,10598,HUMAN PHYSIOLOGY,LEC,3,"Kabiri, Laura S.",35,46,46,0,0,0,0,0,,,,46,-11,,,,Y
fall 2023,School of Natural Sciences,Kinesiology,KINE,302,1,10257,BIOMECHANICS,LEC,3,"Aparicio, Jaime A.",40,35,35,0,0,0,0,0,,,,35,5,,,,Y
fall 2023,School of Natural Sciences,Kinesiology,KINE,310,1,15208,PSYC OF SPORT & EXERCISE,LEC,3,"Perkins Ball, Amanda M.",19,20,19,0,0,0,0,1,,,,20,-1,,,,Y
fall 2023,School of Natural Sciences,Kinesiology,KINE,311,3,14357,MOTOR LEARNING,LEC,3,"Perkins Ball, Amanda M.",25,24,24,0,0,0,0,0,,,,24,1,,,,Y
fall 2023,School of Natural Sciences,Kinesiology,KINE,319,1,10356,STATS FOR HEALTH PROFESSIONAL,LEC,3,"Rodriguez, Augusto X.",25,29,29,0,0,0,0,0,,,,29,-4,,,,Y
fall 2023,School of Natural Sciences,Kinesiology,KINE,321,3,11757,EXERCISE PHYSIOLOGY,LEC,3,"Agha, Nadia H.",29,27,26,0,0,0,1,0,,,,27,2,,,,Y
fall 2023,School of Natural Sciences,Kinesiology,KINE,440,1,11496,RESEARCH METHODS,LEC,3,"Rodriguez, Augusto X.",19,20,20,0,0,0,0,0,,,,20,-1,,,,Y
fall 2023,School of Natural Sciences,Kinesiology,KINE,441,1,15614,MUSCLE PHYSIOLOGY&PLASTICITY,LEC,3,"Gibson, Brian T.",15,5,5,0,0,0,0,0,,,,5,10,,,,Y
fall 2023,School of Natural Sciences,Kinesiology,KINE,498,1,15491,SPECIAL TOPICS IN SPORTS MED,LEC,3,"Agha, Nadia H.",19,4,4,0,0,0,0,0,,,,4,15,,,,Y
fall 2023,School of Natural Sciences,Mathematics,MATH,101,S01,11323,SINGLE VARIABLE CALCULUS I,LEC,3,"Maldague, Alexandre N.",25,17,17,0,0,0,0,0,,,,17,8,,,,Y
fall 2023,School of Natural Sciences,Mathematics,MATH,101,S02,14154,SINGLE VARIABLE CALCULUS I,LEC,3,"Gwaltney, Ethan W.",55,49,49,0,0,0,0,0,,,,49,6,,,,Y
fall 2023,School of Natural Sciences,Mathematics,MATH,101,S03,10595,SINGLE VARIABLE CALCULUS I,LEC,3,"Castro, Nickolas A.",135,106,105,0,0,0,0,1,,,,106,29,,,,Y
